experiment,pioreactor_unit,timestamp,rate,timestamp_localtime,hours_since_experiment_created
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:22:01.231Z,0.005643966491,2025-09-20 07:22:01.231,0.327777777778
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:22:06.230Z,0.005784324849,2025-09-20 07:22:06.230,0.329166666667
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:22:11.230Z,0.00591083781,2025-09-20 07:22:11.230,0.330555555556
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:22:16.231Z,0.006240536613,2025-09-20 07:22:16.231,0.331944444444
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:22:21.231Z,0.006248376228,2025-09-20 07:22:21.231,0.333333333333
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:22:26.231Z,0.006701919884,2025-09-20 07:22:26.231,0.334722222222
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:22:31.231Z,0.006960889466,2025-09-20 07:22:31.231,0.336111111111
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:22:36.231Z,0.007391606074,2025-09-20 07:22:36.231,0.3375
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:22:41.231Z,0.007654734648,2025-09-20 07:22:41.231,0.338888888889
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:22:46.231Z,0.007719672505,2025-09-20 07:22:46.231,0.340277777778
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:22:51.230Z,0.007983366716,2025-09-20 07:22:51.230,0.341666666667
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:22:56.230Z,0.008253731795,2025-09-20 07:22:56.230,0.343055555556
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:23:01.230Z,0.008896613072,2025-09-20 07:23:01.230,0.344444444444
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:23:06.231Z,0.009534631557,2025-09-20 07:23:06.231,0.345833333333
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:23:11.230Z,0.010002394836,2025-09-20 07:23:11.230,0.347222222222
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:23:16.232Z,0.01047796863,2025-09-20 07:23:16.232,0.348611111111
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:23:21.231Z,0.010853191047,2025-09-20 07:23:21.231,0.35
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:23:26.231Z,0.011336090344,2025-09-20 07:23:26.231,0.351388888889
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:23:31.231Z,0.011630315549,2025-09-20 07:23:31.231,0.352777777778
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:23:36.230Z,0.011927190341,2025-09-20 07:23:36.230,0.354166666667
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:23:41.231Z,0.012373629272,2025-09-20 07:23:41.231,0.355555555556
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:23:46.230Z,0.012702245991,2025-09-20 07:23:46.230,0.356944444444
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:23:51.231Z,0.013038475819,2025-09-20 07:23:51.231,0.358333333333
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:23:56.230Z,0.013233454343,2025-09-20 07:23:56.230,0.359722222222
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:24:01.231Z,0.013379673589,2025-09-20 07:24:01.231,0.361111111111
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:24:06.231Z,0.013484797667,2025-09-20 07:24:06.231,0.3625
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:24:11.230Z,0.013667900505,2025-09-20 07:24:11.230,0.363888888889
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:24:16.231Z,0.014003113495,2025-09-20 07:24:16.231,0.365277777778
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:24:21.230Z,0.014238689583,2025-09-20 07:24:21.230,0.366666666667
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:24:26.230Z,0.014605066861,2025-09-20 07:24:26.230,0.368055555556
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:24:31.231Z,0.014912037309,2025-09-20 07:24:31.231,0.369444444444
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:24:36.230Z,0.015075918822,2025-09-20 07:24:36.230,0.370833333333
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:24:41.230Z,0.015441775987,2025-09-20 07:24:41.230,0.372222222222
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:24:46.231Z,0.015703362964,2025-09-20 07:24:46.231,0.373611111111
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:24:51.230Z,0.016121504514,2025-09-20 07:24:51.230,0.375
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:24:56.230Z,0.016662002037,2025-09-20 07:24:56.230,0.376388888889
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:25:01.230Z,0.016961156626,2025-09-20 07:25:01.230,0.377777777778
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:25:06.231Z,0.017306993217,2025-09-20 07:25:06.231,0.379166666667
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:25:11.230Z,0.017529769498,2025-09-20 07:25:11.230,0.380555555556
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:25:16.232Z,0.017909916361,2025-09-20 07:25:16.232,0.381944444444
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:25:21.230Z,0.018170947543,2025-09-20 07:25:21.230,0.383333333333
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:25:26.231Z,0.018644717049,2025-09-20 07:25:26.231,0.384722222222
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:25:31.230Z,0.018990595003,2025-09-20 07:25:31.230,0.386111111111
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:25:36.231Z,0.01947434415,2025-09-20 07:25:36.231,0.3875
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:25:41.230Z,0.01993368221,2025-09-20 07:25:41.230,0.388888888889
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:25:46.230Z,0.020466791308,2025-09-20 07:25:46.230,0.390277777778
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:25:51.231Z,0.020883018145,2025-09-20 07:25:51.231,0.391666666667
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:25:56.231Z,0.021433157019,2025-09-20 07:25:56.231,0.393055555556
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:26:01.230Z,0.021842312311,2025-09-20 07:26:01.230,0.394444444444
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:26:06.231Z,0.021842312311,2025-09-20 07:26:06.231,0.395833333333
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:26:11.231Z,0.022250785729,2025-09-20 07:26:11.231,0.397222222222
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:26:16.231Z,0.022749759782,2025-09-20 07:26:16.231,0.398611111111
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:26:21.231Z,0.023172715334,2025-09-20 07:26:21.231,0.4
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:26:26.230Z,0.023515339223,2025-09-20 07:26:26.230,0.401388888889
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:26:31.231Z,0.023982363729,2025-09-20 07:26:31.231,0.402777777778
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:26:36.231Z,0.024229804094,2025-09-20 07:26:36.231,0.404166666667
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:26:41.230Z,0.024657668812,2025-09-20 07:26:41.230,0.405555555556
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:26:46.231Z,0.02506046877,2025-09-20 07:26:46.231,0.406944444444
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:26:51.231Z,0.0252930023,2025-09-20 07:26:51.231,0.408333333333
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:26:56.230Z,0.025645340143,2025-09-20 07:26:56.230,0.409722222222
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:27:01.231Z,0.025856550166,2025-09-20 07:27:01.231,0.411111111111
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:27:06.232Z,0.026160270382,2025-09-20 07:27:06.232,0.4125
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:27:11.231Z,0.026400745649,2025-09-20 07:27:11.231,0.413888888889
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:27:16.231Z,0.026652026009,2025-09-20 07:27:16.231,0.415277777778
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:27:21.231Z,0.026865752837,2025-09-20 07:27:21.231,0.416666666667
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:27:26.231Z,0.026977088932,2025-09-20 07:27:26.231,0.418055555556
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:27:31.231Z,0.027397216265,2025-09-20 07:27:31.231,0.419444444444
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:27:36.231Z,0.027583071478,2025-09-20 07:27:36.231,0.420833333333
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:27:41.231Z,0.027853242106,2025-09-20 07:27:41.231,0.422222222222
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:27:46.231Z,0.028233595151,2025-09-20 07:27:46.231,0.423611111111
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:27:51.230Z,0.028713101138,2025-09-20 07:27:51.230,0.425
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:27:56.231Z,0.028993213481,2025-09-20 07:27:56.231,0.426388888889
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:28:01.231Z,0.029337746661,2025-09-20 07:28:01.231,0.427777777778
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:28:06.230Z,0.02984016025,2025-09-20 07:28:06.230,0.429166666667
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:28:11.230Z,0.030197617619,2025-09-20 07:28:11.230,0.430555555556
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:28:16.230Z,0.030560795517,2025-09-20 07:28:16.230,0.431944444444
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:28:21.231Z,0.031015286536,2025-09-20 07:28:21.231,0.433333333333
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:28:26.230Z,0.031344008304,2025-09-20 07:28:26.230,0.434722222222
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:28:31.232Z,0.031904751645,2025-09-20 07:28:31.232,0.436111111111
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:28:36.231Z,0.032485220712,2025-09-20 07:28:36.231,0.4375
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:28:41.231Z,0.033039889162,2025-09-20 07:28:41.231,0.438888888889
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:28:46.230Z,0.033407576713,2025-09-20 07:28:46.230,0.440277777778
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:28:51.231Z,0.033921862727,2025-09-20 07:28:51.231,0.441666666667
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:28:56.231Z,0.033921862727,2025-09-20 07:28:56.231,0.443055555556
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:29:01.231Z,0.034448642899,2025-09-20 07:29:01.231,0.444444444444
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:29:06.231Z,0.034957931123,2025-09-20 07:29:06.231,0.445833333333
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:29:11.231Z,0.035285430861,2025-09-20 07:29:11.231,0.447222222222
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:29:16.231Z,0.035559326318,2025-09-20 07:29:16.231,0.448611111111
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:29:21.230Z,0.036061404584,2025-09-20 07:29:21.230,0.45
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:29:26.230Z,0.036272510507,2025-09-20 07:29:26.230,0.451388888889
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:29:31.231Z,0.036248155145,2025-09-20 07:29:31.231,0.452777777778
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:29:36.231Z,0.036560938664,2025-09-20 07:29:36.231,0.454166666667
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:29:41.231Z,0.036714636233,2025-09-20 07:29:41.231,0.455555555556
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:29:46.231Z,0.03703550656,2025-09-20 07:29:46.231,0.456944444444
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:29:51.230Z,0.037451181265,2025-09-20 07:29:51.230,0.458333333333
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:29:56.231Z,0.037566754827,2025-09-20 07:29:56.231,0.459722222222
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:30:01.231Z,0.03812678791,2025-09-20 07:30:01.231,0.461111111111
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:30:06.231Z,0.038594566393,2025-09-20 07:30:06.231,0.4625
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:30:11.231Z,0.038823501952,2025-09-20 07:30:11.231,0.463888888889
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:30:16.231Z,0.039211591727,2025-09-20 07:30:16.231,0.465277777778
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:30:21.231Z,0.039213946563,2025-09-20 07:30:21.231,0.466666666667
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:30:26.230Z,0.038876612648,2025-09-20 07:30:26.230,0.468055555556
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:30:31.231Z,0.03890397409,2025-09-20 07:30:31.231,0.469444444444
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:30:36.230Z,0.038942157426,2025-09-20 07:30:36.230,0.470833333333
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:30:41.231Z,0.038852888969,2025-09-20 07:30:41.231,0.472222222222
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:30:46.231Z,0.039026408946,2025-09-20 07:30:46.231,0.473611111111
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:30:51.231Z,0.039043708903,2025-09-20 07:30:51.231,0.475
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:30:56.231Z,0.039309352973,2025-09-20 07:30:56.231,0.476388888889
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:31:01.231Z,0.039689621541,2025-09-20 07:31:01.231,0.477777777778
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:31:06.230Z,0.039987187476,2025-09-20 07:31:06.230,0.479166666667
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:31:11.231Z,0.040583078629,2025-09-20 07:31:11.231,0.480555555556
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:31:16.231Z,0.04109366441,2025-09-20 07:31:16.231,0.481944444444
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:31:21.231Z,0.041984460143,2025-09-20 07:31:21.231,0.483333333333
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:31:26.230Z,0.042455389994,2025-09-20 07:31:26.230,0.484722222222
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:31:31.231Z,0.043082522256,2025-09-20 07:31:31.231,0.486111111111
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:31:36.231Z,0.043728097412,2025-09-20 07:31:36.231,0.4875
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:31:41.230Z,0.04426436622,2025-09-20 07:31:41.230,0.488888888889
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:31:46.231Z,0.044911339199,2025-09-20 07:31:46.231,0.490277777778
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:31:51.231Z,0.045502069138,2025-09-20 07:31:51.231,0.491666666667
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:31:56.231Z,0.045502069138,2025-09-20 07:31:56.231,0.493055555556
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:32:01.230Z,0.04613502347,2025-09-20 07:32:01.230,0.494444444444
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:32:06.231Z,0.046464463174,2025-09-20 07:32:06.231,0.495833333333
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:32:11.231Z,0.046721232416,2025-09-20 07:32:11.231,0.497222222222
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:32:16.231Z,0.046666169539,2025-09-20 07:32:16.231,0.498611111111
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:32:21.231Z,0.046549787576,2025-09-20 07:32:21.231,0.5
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:32:26.231Z,0.046632150927,2025-09-20 07:32:26.231,0.501388888889
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:32:31.231Z,0.046496438338,2025-09-20 07:32:31.231,0.502777777778
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:32:36.231Z,0.046548333499,2025-09-20 07:32:36.231,0.504166666667
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:32:41.231Z,0.046702984201,2025-09-20 07:32:41.231,0.505555555556
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:32:46.231Z,0.046779349222,2025-09-20 07:32:46.231,0.506944444444
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:32:51.231Z,0.047021146624,2025-09-20 07:32:51.231,0.508333333333
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:32:56.231Z,0.04730457727,2025-09-20 07:32:56.231,0.509722222222
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:33:01.231Z,0.047548268409,2025-09-20 07:33:01.231,0.511111111111
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:33:06.230Z,0.047773988057,2025-09-20 07:33:06.230,0.5125
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:33:11.231Z,0.048238102848,2025-09-20 07:33:11.231,0.513888888889
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:33:16.231Z,0.048456892785,2025-09-20 07:33:16.231,0.515277777778
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:33:21.231Z,0.048786306395,2025-09-20 07:33:21.231,0.516666666667
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:33:26.231Z,0.049037069874,2025-09-20 07:33:26.231,0.518055555556
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:33:31.232Z,0.049093409332,2025-09-20 07:33:31.232,0.519444444444
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:33:36.231Z,0.049244123138,2025-09-20 07:33:36.231,0.520833333333
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:33:41.230Z,0.049747901276,2025-09-20 07:33:41.230,0.522222222222
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:33:46.230Z,0.049747686831,2025-09-20 07:33:46.230,0.523611111111
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:33:51.230Z,0.049955290843,2025-09-20 07:33:51.230,0.525
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:33:56.231Z,0.050255892561,2025-09-20 07:33:56.231,0.526388888889
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:34:01.230Z,0.050790702657,2025-09-20 07:34:01.230,0.527777777778
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:34:06.231Z,0.05152198356,2025-09-20 07:34:06.231,0.529166666667
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:34:11.231Z,0.052096461769,2025-09-20 07:34:11.231,0.530555555556
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:34:16.231Z,0.052498181249,2025-09-20 07:34:16.231,0.531944444444
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:34:21.232Z,0.052670700927,2025-09-20 07:34:21.232,0.533333333333
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:34:26.231Z,0.052909281748,2025-09-20 07:34:26.231,0.534722222222
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:34:31.231Z,0.053223357073,2025-09-20 07:34:31.231,0.536111111111
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:34:36.230Z,0.053705667004,2025-09-20 07:34:36.230,0.5375
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:34:41.230Z,0.054231495885,2025-09-20 07:34:41.230,0.538888888889
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:34:46.231Z,0.054777749816,2025-09-20 07:34:46.231,0.540277777778
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:34:51.231Z,0.055100174928,2025-09-20 07:34:51.231,0.541666666667
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:34:56.230Z,0.055523373053,2025-09-20 07:34:56.230,0.543055555556
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:35:01.230Z,0.056067240964,2025-09-20 07:35:01.230,0.544444444444
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:35:06.231Z,0.056394139142,2025-09-20 07:35:06.231,0.545833333333
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:35:11.232Z,0.056766845055,2025-09-20 07:35:11.232,0.547222222222
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:35:16.231Z,0.05708610712,2025-09-20 07:35:16.231,0.548611111111
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:35:21.231Z,0.057402211364,2025-09-20 07:35:21.231,0.55
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:35:26.231Z,0.057741516,2025-09-20 07:35:26.231,0.551388888889
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:35:31.231Z,0.058114925998,2025-09-20 07:35:31.231,0.552777777778
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:35:36.231Z,0.058377247602,2025-09-20 07:35:36.231,0.554166666667
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:35:41.231Z,0.058632380594,2025-09-20 07:35:41.231,0.555555555556
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:35:46.230Z,0.058989367009,2025-09-20 07:35:46.230,0.556944444444
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:35:51.231Z,0.05912922629,2025-09-20 07:35:51.231,0.558333333333
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:35:56.230Z,0.059556880672,2025-09-20 07:35:56.230,0.559722222222
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:36:01.230Z,0.059895494418,2025-09-20 07:36:01.230,0.561111111111
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:36:06.232Z,0.060370762477,2025-09-20 07:36:06.232,0.5625
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:36:11.231Z,0.060635725959,2025-09-20 07:36:11.231,0.563888888889
